StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260130,20260202,20260203,20260205,20260206,20260209,20260210,20260211,20260223,20260224,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,3,0.16%,0.18%,-0.02%,16.033254817571684,17.5,9.15%,2.06%,0.07%,,,,,,,,,"Hits:3 | Rat:0.3%
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]",,,"Hits:2 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260209: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260223: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260223: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260224: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",2,3,1,0,0,1,5
6426,統新,通訊網路業,光通訊 光纖零組件,2,-6.84%,-0.77%,-6.07%,135.37746170678338,185.0,36.65%,9.35%,19.35%,30.97%,,,"Hits:1 | Rat:-0.0%
[SELL|Mix|WR81%|700U兆豐桃鶯_DT_S, 982C元大六合_ON_L]",,,,,,,"Hits:2 | Rat:-6.8%
[BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]
[SELL|ON|WR71%|981e元大佳里_ON_S, 9B2o元富新興_ON_M]",,,"20260130: [SELL|Mix|WR81%|700U兆豐桃鶯_DT_S, 982C元大六合_ON_L]
20260211: [BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]
20260211: [SELL|ON|WR71%|981e元大佳里_ON_S, 9B2o元富新興_ON_M]",1,3,0,0,2,2,0
6770,力積電,半導體業,專業晶圓代工 IC製造,2,-0.03%,-0.03%,-0.00%,65.8004632025697,73.7,12.01%,4.83%,9.79%,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:-0.1%
[SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:0.1%
[BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]",,"Hits:1 | Rat:-0.1%
[SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","20260209: [BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260210: [SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260211: [BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260224: [SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]",0,4,0,0,0,4,0
2352,佳世達,電腦及週邊設備業,醫療服務 醫療耗材 診斷與監測用醫材 醫學影像裝置 其他醫療器材 醫療管理服務 掃瞄器 顯示器 LCD顯示器 通訊設備 消費性電子產品 週邊產品 工業電腦 安全監控系統 電子製造服務 電腦系統業,2,0.49%,0.49%,0.00%,26.08222311776977,26.4,1.22%,1.34%,1.35%,,,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR72%|913g群益三重_DT_S, 9893元大大天_ON_L]","Hits:1 | Rat:0.8%
[BUY|Mix|WR81%|9305華南新莊_DT_S, 9362華南苗栗_ON_L]","20260223: [BUY|Mix|WR72%|913g群益三重_DT_S, 9893元大大天_ON_L]
20260224: [BUY|Mix|WR81%|9305華南新莊_DT_S, 9362華南苗栗_ON_L]",2,2,0,0,2,0,2
2408,南亞科,半導體業,DRAM IC生產 IC製造,2,-1.07%,-1.07%,0.00%,284.2972996657943,303.0,6.58%,3.87%,3.83%,1.85%,,,,,,,,,,"Hits:1 | Rat:-2.2%
[SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]","Hits:1 | Rat:0.0%
[BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,"20260211: [SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260223: [BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",2,2,0,0,0,2,2
3450,聯鈞,半導體業,IC封裝 IC測試 IC封裝測試,1,2.34%,0.97%,1.38%,250.19794721407624,284.0,13.51%,6.83%,14.06%,18.67%,,,,,,,,,"Hits:1 | Rat:0.6%
[BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]","Hits:1 | Rat:2.3%
[BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]",,,"20260210: [BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]
20260211: [BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]",0,1,1,0,1,0,1
2344,華邦電,半導體業,非揮發性記憶體 DRAM IC生產 IC製造,1,0.03%,-0.04%,0.06%,106.28783913544963,123.5,16.19%,6.42%,13.30%,13.76%,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR81%|2187亞東台中_ON_M, 6115中銀台北_DT_M]",,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",,,"20260206: [SELL|Mix|WR81%|2187亞東台中_ON_M, 6115中銀台北_DT_M]
20260211: [BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",1,0,1,0,0,1,1
3715,定穎投控,電子零組件,控股公司 印刷電路板 印刷電路板相關,1,0.82%,0.70%,0.13%,140.71596345766676,146.0,3.76%,-1.35%,4.05%,8.11%,,,,,,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR71%|6464大昌新店_ON_S, 9B28元富新莊_DT_M]",,"Hits:1 | Rat:0.8%
[BUY|Mix|WR72%|9187群益彰化_DT_L, 9825元大新營_ON_S]",,"20260210: [BUY|Mix|WR71%|6464大昌新店_ON_S, 9B28元富新莊_DT_M]
20260223: [BUY|Mix|WR72%|9187群益彰化_DT_L, 9825元大新營_ON_S]",1,1,0,0,1,0,1
0052,富邦科技,-,,1,0.27%,0.27%,0.00%,46.2797613167708,47.44,2.51%,1.56%,4.58%,4.05%,,,,,,,,,,,"Hits:1 | Rat:0.3%
[BUY|Mix|WR72%|1043臺銀民權_DT_L, 9352華南桃園_ON_S]",,"20260223: [BUY|Mix|WR72%|1043臺銀民權_DT_L, 9352華南桃園_ON_S]",1,1,0,0,1,0,1
2476,鉅祥,電子零組件,模具沖壓 電子零件元件,1,-0.91%,-0.91%,0.00%,84.83597359735974,85.9,1.25%,0.35%,0.58%,-0.35%,,,,,,,,,,,"Hits:1 | Rat:-0.9%
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",,"20260223: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,1,0,0,1,1,0
