StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260206,20260209,20260210,20260211,20260223,20260224,20260225,20260226,20260302,20260303,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2454,聯發科,半導體業,DSL晶片組 無線網路IC 衛星導航晶片組 數據機晶片組 CPU IC設計 網路通訊IC 消費性IC 光碟機驅動IC LCD控制IC 影音IC 數位電視IC 手機晶片相關 手機零組件,31,-1.78%,-1.78%,0.00%,1843.567471069587,1910.0,3.60%,,,,,,,,,,,,,,,"Hits:31 | Rat:-1.8%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
[SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
[SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
[SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
[BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]","20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260303: [SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260303: [SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
20260303: [SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
20260303: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
20260303: [SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
20260303: [SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260303: [SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
20260303: [BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]",30,32,0,0,0,28,34
2316,楠梓電,電子零組件,印刷電路板 印刷電路板相關 電子製造服務 電腦系統業,28,-0.02%,-0.02%,0.00%,106.13906193979504,108.0,1.75%,,,,,,,,,,,,,"Hits:21 | Rat:3.6%
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
[BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
[BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]",,"Hits:7 | Rat:-7.4%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]","20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260226: [BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260226: [BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260226: [BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
20260226: [BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
20260226: [BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260226: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]",28,28,0,0,0,25,31
3481,群創,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,4,-0.13%,-0.13%,0.00%,27.373886077234317,29.8,8.86%,,,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:2 | Rat:-0.1%
[SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:1 | Rat:-0.2%
[SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260226: [SELL|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260302: [SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260303: [SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",6,2,0,0,0,2,6
2344,華邦電,半導體業,非揮發性記憶體 DRAM IC生產 IC製造,1,0.02%,-0.02%,0.04%,108.20100977588208,125.0,15.53%,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR72%|2187亞東台中_ON_M, 6115中銀台北_DT_M]",,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR72%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",,,,,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR81%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]","20260206: [SELL|Mix|WR72%|2187亞東台中_ON_M, 6115中銀台北_DT_M]
20260211: [BUY|Mix|WR72%|5859統一屏東_DT_L, 8381安泰大發_SW_M]
20260303: [BUY|Mix|WR81%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]",1,0,1,0,0,1,1
2369,菱生,半導體業,IC封裝 IC測試 IC封裝測試,1,0.77%,0.35%,0.42%,28.719727891156463,29.85,3.94%,,,,,,,,,,,,"Hits:1 | Rat:-0.6%
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]",,,"Hits:1 | Rat:0.8%
[BUY|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]","20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
20260303: [BUY|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]",0,2,0,0,0,1,1
3504,揚明光,光電業,顯示器 投影機 數位相機 光學鏡片/頭 週邊產品 3D印表機,1,0.30%,0.36%,-0.06%,61.92748672834825,66.3,7.06%,0.46%,0.91%,,,,,,,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.3%
[BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,,"20260225: [BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260226: [BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",1,1,0,0,0,0,2
3231,緯創,電腦及週邊設備業,伺服器 筆記型電腦製造 電子製造服務 電腦系統業,1,0.66%,0.11%,0.55%,134.60165526759997,136.5,1.41%,,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,,"Hits:1 | Rat:0.7%
[BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260225: [SELL|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260303: [BUY|Mix|WR72%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",1,1,0,0,0,0,2
2327,國巨*,電子零組件,被動元件 MLCC 晶片電阻 電容 電感 鉭質電解電容,1,0.02%,0.02%,0.00%,288.3293238763771,299.0,3.70%,,,,,,,,,,,,,,,"Hits:1 | Rat:0.0%
[BUY|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]","20260303: [BUY|DT|WR72%|5268美好台南_DT_M, 921C凱基民權_DT_L]",2,0,0,0,0,1,1
2371,大同,電機機械,資產股 系統整合 其他電子元件代理商 電子通路 軟體業 小家電 冷氣機 家電 電線電纜 液晶電視 電機 重型電氣設備 變電設備 電氣開關設備 電氣自控設備 車用充電相關 配電工程 配電盤,1,0.24%,0.24%,0.00%,35.60362291860585,37.25,4.62%,,,,,,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR81%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]","20260303: [BUY|Mix|WR81%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]",1,0,1,0,0,1,1
1809,中釉,玻璃陶瓷,建材 釉料,1,-0.08%,-0.08%,0.00%,28.1625,29.8,5.81%,,,,,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR75%|6380光    和_ON_M, 779j國票和平_DT_XS]","20260303: [SELL|Mix|WR75%|6380光    和_ON_M, 779j國票和平_DT_XS]",1,1,0,1,0,1,0
